YEAR,SUBSECTOR,CE,CI,EI,CS,SA,AE,EP,LPCU,CPT_1,CPT_2,CPT_3,CET_1,CET_2,CET_3,FSIZE,FLEV,INNOV,TANG,CO2_TAX_1,CO2_TAX_2,CO2_TAX_3,CO2_T1,CO2_T2,CO2_T3
2017,OTH,8.938127755,4.479131401,0.0637714513,0.5678612871,6.745581119,1.375890667,0.3145893773,5.434780443,4.089231963,4.390261959,4.566353218,7.637097759,7.938127755,8.114219014,5.071108422,0.2731980644,3.895367289,4.457367097,12280.95,24561.9,36842.85,43360847.2,86721694.41,130082541.6
2017,OTH,8.952611954,4.478249628,0.06162164221,0.6118373624,6.690863241,1.469258601,0.2615312898,5.487889013,4.003113561,4.304143557,4.480234816,7.651581958,7.952611954,8.128703213,5.072510911,0.3193846206,3.906658218,4.577192976,10071.95,20143.9,30215.85,44831364.55,89662729.1,134494093.7
2017,OTH,8.915966077,4.479918644,0.09614561133,0.4342516487,5.868490273,1.475924846,0.3523892568,5.330763199,4.144043079,4.445073074,4.621164333,7.614936082,7.915966077,8.092057337,5.046850103,0.3224587265,4.002382075,4.459015332,13932.95,27865.9,41798.85,41203687.23,82407374.45,123611061.7
2017,OTH,8.951954751,4.478304398,0.07683857613,0.7242704395,4.48586983,1.395479234,15.16027535,3.75089315,3.400641586,3.701671582,3.877762841,7.650924755,7.951954751,8.12804601,5.076323617,0.2834003003,3.913548958,4.527152817,2515.6,5031.2,7546.8,44763574.12,89527148.24,134290722.4
2017,OTH,8.964937785,4.478762594,0.2025228662,0.1997751981,6.370628723,1.384531146,0.3966982497,5.335214246,4.408880755,4.709910751,4.88600201,7.663907789,7.964937785,8.141029044,5.074977261,0.277733836,3.967922207,4.516760065,25637.8,51275.6,76913.4,46121963.68,92243927.36,138365891
2017,OTH,8.906432446,4.480259034,0.1013567969,0.3329117462,7.594860958,1.466412181,0.280451016,5.403358511,4.342171902,4.643201898,4.819293157,7.60540245,7.906432446,8.082523705,5.017471588,0.3180634936,4.00838723,4.48174352,21987.3,43974.6,65961.9,40309039.56,80618079.12,120927118.7
2017,OTH,8.906926315,4.477729148,0.1021507169,0.4471678801,5.443326639,1.426012934,1.057955492,4.85502989,4.073491065,4.374521061,4.55061232,7.60589632,7.906926315,8.083017574,5.033620752,0.2987440883,3.778440684,4.567673207,11843.8,23687.6,35531.4,40354904.12,80709808.23,121064712.4
2017,OTH,8.881749644,4.477762508,0.07395829089,0.5483366794,5.520860933,1.428412833,0.3857518216,5.312784436,3.9828996,4.283929596,4.460020855,7.580719649,7.881749644,8.057840903,5.053946165,0.2999222793,3.958516103,4.580685535,9613.9,19227.8,28841.7,38081991.23,76163982.47,114245973.7
2017,OTH,8.783490175,4.477911298,0.05557702371,0.52759175,6.608095412,1.508031287,0.2562292488,5.431270236,4.076827882,4.377857877,4.553949136,7.48246018,7.783490175,7.959581434,5.018309291,0.3368837843,4.003331259,4.427875436,11935.15,23870.3,35805.45,30371076.08,60742152.16,91113228.24
2017,OTH,8.826414941,4.480506108,0.0876573448,0.3998950473,5.934285071,1.420148926,0.5740664738,5.116510017,4.150240505,4.4512705,4.627361759,7.525384945,7.826414941,8.0025062,5.027806091,0.2958484974,4.003718964,4.602927713,14133.2,28266.4,42399.6,33526247.4,67052494.79,100578742.2
2017,OTH,8.890539548,4.478316416,0.06886976495,0.4745304547,8.384972741,1.540303872,0.2368612621,5.412328341,4.200457869,4.501487865,4.677579124,7.589509553,7.890539548,8.066630807,4.974428787,0.3507774549,3.908753019,4.409019638,15865.65,31731.3,47596.95,38860604.56,77721209.13,116581813.7
2017,OTH,8.573805969,4.471545961,0.04294380322,0.5217750046,5.260630222,1.338640898,0.2776891389,5.460615475,3.860200209,4.161230204,4.337321463,7.272775973,7.573805969,7.749897228,5.030838458,0.2529736678,3.523746467,4.434728542,7247.7,14495.4,21743.1,18740275.58,37480551.15,56220826.73
2017,OTH,8.748384318,4.471572435,0.1037935963,0.2373527933,7.753185903,1.316363153,0.1661608402,5.655862382,4.390669329,4.691699325,4.867790584,7.447354323,7.748384318,7.924475577,4.995766779,0.2403312128,3.952986065,4.564014726,24584.95,49169.9,73754.85,28012658.22,56025316.44,84037974.66
2017,OTH,8.719726103,4.471312811,0.07031376072,0.4461891785,4.993960349,1.428250272,0.289680446,5.436685347,4.052884313,4.353914308,4.530005567,7.418696107,7.719726103,7.895817362,5.053408843,0.2998425977,4.007619775,4.425615725,11294.95,22589.9,33884.85,26223829.18,52447658.36,78671487.53
2017,OTH,8.725663555,4.471807563,0.1100583747,0.446772474,3.419268686,1.441508618,0.7075945113,5.019611561,3.642820516,3.943850511,4.11994177,7.424633559,7.725663555,7.901754814,5.02821326,0.30628233,3.954580163,4.723069643,4393.6,8787.2,13180.8,26584809.89,53169619.77,79754429.66
2017,OTH,8.634317908,4.471770545,0.07400820238,0.2496286517,7.378973128,1.35152191,0.160067459,5.692851007,4.398409661,4.699439657,4.875530916,7.333287913,7.634317908,7.810409167,5.027977148,0.2600933861,3.918449742,4.425615725,25027.05,50054.1,75081.15,21542093.8,43084187.61,64626281.41
2017,OTH,8.763638074,4.471427886,0.07485411205,0.3271828645,6.49505288,1.384583399,0.1810146434,5.691588454,4.355156398,4.656186394,4.832277653,7.462608078,7.763638074,7.939729333,5.090621283,0.2777610935,3.767155866,4.461723569,22654.6,45309.2,67963.8,29014031.51,58028063.03,87042094.54
2017,OTH,8.651906001,4.47248244,0.05810561398,0.7334532547,2.797997807,1.495740312,0.8080052278,5.020715287,#NUM!,#NUM!,#NUM!,7.350876005,7.651906001,7.82799726,5.102985657,0.3314347473,3.67614468,4.590730406,-849.45,-1698.9,-2548.35,22432413.68,44864827.36,67297241.04
2017,OTH,8.632868575,4.471754896,0.06302876789,0.3078079566,6.207975266,1.606177915,0.1636092473,5.660743546,4.324347286,4.625377282,4.801468541,7.331838579,7.632868575,7.808959834,5.080345042,0.377403966,3.953276337,4.458728475,21103.15,42206.3,63309.45,21470323.07,42940646.14,64410969.21
2017,OTH,8.646041559,4.472269807,0.05442292977,0.4769942253,4.879669565,1.42098469,0.2783539529,5.473899507,4.005279205,4.3063092,4.482400459,7.345011563,7.646041559,7.822132818,5.071086299,0.2962626503,3.831613855,4.564014726,10122.3,20244.6,30366.9,22131536.34,44263072.69,66394609.03
2017,OTH,8.640214916,4.47265854,0.09489153649,0.2284173669,6.425137057,1.396203218,0.1896764487,5.600755335,4.334019239,4.635049235,4.811140494,7.33918492,7.640214916,7.816306175,5.023717379,0.2837718841,3.998695158,4.460356516,21578.4,43156.8,64735.2,21836595.02,43673190.05,65509785.07
2017,OTH,8.702064494,4.470769022,0.1219765375,0.1842537908,6.310493843,1.400195866,0.1889831127,5.656927602,4.41885872,4.719888716,4.895979975,7.401034498,7.702064494,7.878155753,5.079539391,0.2858142033,3.682145076,4.57065967,26233.65,52467.3,78700.95,25178769.27,50357538.53,75536307.8
2017,OTH,8.738194821,4.470634476,0.06747526292,0.362087074,7.014326966,1.480758689,0.1609238628,5.656511994,4.287248436,4.588278431,4.76436969,7.437164826,7.738194821,7.91428608,5.033616732,0.3246705168,3.78604121,4.553227451,19375.3,38750.6,58125.9,27363070.27,54726140.54,82089210.81
2017,OTH,8.781275527,4.477431169,0.05559091719,0.5261957144,5.81353856,1.413746566,0.4388151582,5.28059947,4.073527732,4.374557728,4.550648987,7.480245531,7.781275527,7.957366786,5.073252654,0.2926596437,3.891314399,4.500442318,11844.8,23689.6,35534.4,30216595.51,60433191.02,90649786.53
2017,OTH,8.796720305,4.477623546,0.0902066512,0.3410651729,5.83668372,1.399525078,-5.680773934,#NUM!,4.252191381,4.553221376,4.729312635,7.495690309,7.796720305,7.972811564,5.064854663,0.2854718964,3.901294817,4.416806872,17872.75,35745.5,53618.25,31310522.06,62621044.11,93931566.17
2017,OTH,8.845279107,4.479083346,0.05843263323,0.5052778427,6.59497415,1.351486326,0.3254018633,5.433565259,4.187606725,4.488636721,4.66472798,7.544249111,7.845279107,8.021370366,5.076796951,0.2600739046,3.777861624,4.411232372,15403.05,30806.1,46209.15,35014595.28,70029190.56,105043785.8
2017,OTH,8.811424292,4.478706079,0.05745607795,0.5513711389,6.259166068,1.285627955,0.5222145864,5.208457427,4.026784453,4.327814449,4.503905708,7.510394296,7.811424292,7.987515551,5.035421733,0.2221699939,3.688864568,4.542539121,10636.15,21272.3,31908.45,32388758.14,64777516.28,97166274.42
2017,OTH,8.77908715,4.477373538,0.05527030603,0.6143107759,5.295387432,1.396958146,1.285531684,4.792669689,3.807494438,4.108524434,4.284615693,7.478057155,7.77908715,7.955178409,5.046935869,0.2841589402,3.907841143,4.566873336,6419.4,12838.8,19258.2,30064719.38,60129438.76,90194158.13
2017,OTH,8.832968896,4.475631652,0.08300546491,0.3485585109,6.723716925,1.395695206,0.2897925699,5.461467612,4.326024368,4.627054364,4.803145623,7.5319389,7.832968896,8.009060155,5.068345445,0.2835111882,3.777861624,4.429219175,21184.8,42369.6,63554.4,34036030.19,68072060.38,102108090.6
2017,OTH,8.855069006,4.475289221,0.1871792828,0.1950712869,6.714817466,1.477703734,0.3193011533,5.316506588,4.349344561,4.650374557,4.826465816,7.554039011,7.855069006,8.031160265,4.990294446,0.3232743634,4.049605613,4.505122834,22353.45,44706.9,67060.35,35812860.46,71625720.93,107438581.4
2017,OTH,8.932715747,4.478905136,0.08340875494,0.6041686606,5.733317075,1.526454575,0.3838502919,5.225189059,3.842287768,4.143317763,4.319409022,7.631685752,7.932715747,8.108807006,4.993034819,0.3448871546,3.767378524,4.5409923,6954.85,13909.7,20864.55,42823854.19,85647708.38,128471562.6
2017,OTH,8.918707241,4.476845623,0.07159504233,0.589849678,5.828333971,1.381569404,0.3871299967,5.322463362,3.91156773,4.212597726,4.388688985,7.617677246,7.918707241,8.0947985,5.050692892,0.2761854762,3.966376423,4.542414582,8157.7,16315.4,24473.1,41464577.61,82929155.23,124393732.8
2017,OTH,8.906432446,4.480259034,0.1014342538,0.3326575292,6.57663675,1.451267504,0.3325117275,5.396433123,4.337462256,4.638492252,4.814583511,7.60540245,7.906432446,8.082523705,5.079987561,0.3109471565,4.00838723,4.48174352,21750.15,43500.3,65250.45,40309039.56,80618079.12,120927118.7
2017,OTH,8.895211175,4.477002473,0.06971346156,0.475103905,7.22721582,1.357848368,0.2293159646,5.545846865,4.226821506,4.527851502,4.703942761,7.594181179,7.895211175,8.071302434,5.039132431,0.2635407433,3.917872955,4.459045517,16858.6,33717.2,50575.8,39280877.36,78561754.72,117842632.1
2017,OTH,8.943312485,4.478692715,0.08441838249,0.5086943391,5.789866507,1.455847107,0.5058049133,5.201958476,4.093707035,4.394737031,4.57082829,7.642282489,7.943312485,8.119403744,5.069057288,0.3131146842,3.967407557,4.431283332,12408.15,24816.3,37224.45,43881603.54,87763207.08,131644810.6
2017,OTH,8.8623436,4.469889861,0.09853814962,0.3275692766,6.644168954,1.37362021,0.1900716111,5.64432158,4.313562475,4.614592471,4.79068373,7.561313605,7.8623436,8.03843486,5.061105508,0.2719967335,3.952162574,4.564014726,20585.55,41171.1,61756.65,36417791.47,72835582.94,109253374.4
2017,OTH,8.808066799,4.478158999,0.0882498422,0.3468660316,5.552777645,1.403551458,0.4039279157,5.3459896,4.265301414,4.56633141,4.742422669,7.507036804,7.808066799,7.984158059,5.099521808,0.2875216693,3.907250083,4.410827828,18420.5,36841,55261.5,32139328.88,64278657.76,96417986.65
2017,OTH,8.832968896,4.475631652,0.08266492411,0.3499944089,7.014439532,1.412623865,0.2716572157,5.465914106,4.328264388,4.629294384,4.805385643,7.5319389,7.832968896,8.009060155,5.04996189,0.2920974758,3.777861624,4.429219175,21294.35,42588.7,63883.05,34036030.19,68072060.38,102108090.6
2017,OTH,8.887761609,4.480356562,0.08599991253,0.5261728968,5.656898694,1.525911884,1.583415937,4.616075695,3.942742011,4.243772006,4.419863265,7.586731613,7.887761609,8.063852868,4.999200162,0.3446541637,4.013258665,4.465189458,8764.8,17529.6,26294.4,38612828.25,77225656.51,115838484.8
2017,OTH,8.914942329,4.477454111,0.107677031,0.3580785965,8.281076921,1.399503925,0.2418311974,5.403813517,4.263276177,4.564306173,4.740397432,7.613912334,7.914942329,8.091033588,4.933299964,0.2854610963,3.907250083,4.480150725,18334.8,36669.6,55004.4,41106673.5,82213347.01,123320020.5
2017,OTH,8.868493678,4.479192064,0.08279554487,0.4226661774,6.875261386,1.412205909,0.2334327143,5.489948191,4.191950976,4.492980971,4.66907223,7.567463682,7.868493678,8.044584937,5.008007935,0.291887965,3.786609473,4.448180521,15557.9,31115.8,46673.7,36937175.44,73874350.89,110811526.3
2017,OTH,8.882458096,4.475884169,0.26020837,0.1446235076,7.924956145,1.569451582,0.2917444836,5.271266331,4.392573856,4.693603852,4.869695111,7.5814281,7.882458096,8.058549355,4.932016906,0.3628347562,3.931610406,4.46533823,24693,49386,74079,38144163.9,76288327.8,114432491.7
2017,OTH,8.842136323,4.480681922,0.07773257888,0.4198912287,7.979581662,1.461449295,0.4322764508,5.145189069,4.179484286,4.480514282,4.656605541,7.541106327,7.842136323,8.018227582,4.945734398,0.3157477281,3.914343157,4.580662724,15117.65,30235.3,45352.95,34762125.82,69524251.64,104286377.5
2017,OTH,8.92474971,4.478477663,0.1414352433,0.3023541961,6.84885805,1.483018047,0.3083600649,5.319375676,4.260002182,4.561032177,4.737123436,7.623719715,7.92474971,8.100840969,4.97958024,0.3256993722,3.842297134,4.546666025,18197.1,36394.2,54591.3,42045518.7,84091037.41,126136556.1
2017,OTH,8.941007637,4.477728087,0.1146344871,0.4970109777,5.009507627,1.499477165,0.5672810687,5.078065088,3.919742107,4.220772103,4.396863362,7.639977641,7.941007637,8.117098896,5.007803234,0.333100881,3.561459171,4.412544542,8312.7,16625.4,24938.1,43649335.98,87298671.96,130948007.9
2017,OTH,8.865387548,4.479311678,0.1581940462,0.2287964363,6.210648875,1.355266124,0.5345774896,5.174264253,4.318897715,4.61992771,4.796018969,7.564357552,7.865387548,8.041478807,5.034299503,0.2621375372,3.906065545,4.565658954,20840,41680,62520,36673938.5,73347876.99,110021815.5
2017,OTH,8.872271957,4.478120229,0.0722960742,0.6254278416,4.856803601,1.37663003,0.6607466501,5.093657051,3.709706581,4.010736576,4.186827835,7.571241961,7.872271957,8.048363216,5.05250926,0.2735884167,3.949390007,4.552388328,5125.15,10250.3,15375.45,37259923.67,74519847.33,111779771
2017,OTH,8.64665944,4.473037757,0.09265265186,0.2050751243,7.095545432,1.447139157,0.1597016496,5.680045364,4.422325506,4.723355502,4.899446761,7.345629445,7.64665944,7.8227507,5.043865061,0.3089814514,3.947825684,4.458728475,26443.9,52887.8,79331.7,22163045.84,44326091.69,66489137.53
2017,OTH,8.650255934,4.472446872,0.05042000909,0.5288393439,4.786954163,1.368168377,0.2852607379,5.480441566,3.935615574,4.23664557,4.412736829,7.349225939,7.650255934,7.826347193,5.071823116,0.2690958096,3.67614468,4.590730406,8622.15,17244.3,25866.45,22347345.25,44694690.5,67042035.75
2017,OTH,8.719225742,4.471984892,0.09101909983,0.287335805,5.966645178,1.50345203,0.1983654015,5.579432854,4.291190078,4.592220074,4.768311333,7.418195746,7.719225742,7.895317001,5.053988355,0.3348640462,3.84298347,4.425583125,19551.95,39103.9,58655.85,26193633.48,52387266.97,78580900.45
2017,OTH,8.666821852,4.470725982,0.08618386172,0.2277539646,5.947482645,1.516523895,0.1755799516,5.703546608,4.411483336,4.712513332,4.888604591,7.365791857,7.666821852,7.842913111,5.128870791,0.3405972678,3.84298347,4.425583125,25791.9,51583.8,77375.7,23216238.5,46432477,69648715.51
2017,OTH,8.702709635,4.47112124,0.0994014339,0.3034565874,4.941634309,1.296609593,0.3215259764,5.438203277,4.181640679,4.482670675,4.658761934,7.40167964,7.702709635,7.878800894,5.058228573,0.228757827,3.954580163,4.425583125,15192.9,30385.8,45578.7,25216199.96,50432399.92,75648599.88
2017,OTH,8.83384934,4.479397385,0.06593692874,0.5053462937,6.148386337,1.392615672,1.982116051,4.602012651,3.754271869,4.055301864,4.231393123,7.532819345,7.83384934,8.0099406,5.042973007,0.2819267941,3.908324139,4.448644494,5679,11358,17037,34105101.38,68210202.76,102315304.1
2017,OTH,8.874485621,4.477411898,0.1030484028,0.3170886946,6.289641027,1.35342252,0.3631285357,5.392732065,4.34311404,4.644144036,4.820235295,7.573455626,7.874485621,8.050576881,5.084225841,0.261132436,3.563955465,4.414739434,22035.05,44070.1,66105.15,37450328.01,74900656.02,112350984
2018,A,8.902660431,4.478030612,0.18760113,0.2338797922,6.039442207,1.504198153,0.382108854,5.241912687,4.271167579,4.572197575,4.748288834,7.601630435,7.902660431,8.07875169,5.00140484,0.3351939715,3.57955496,4.565150973,18671,37342,56013,39960455.95,79920911.91,119881367.9
2018,A,8.976193797,4.478378638,0.1674851159,0.2871010681,6.818893289,1.529389264,0.3154546219,5.298635307,4.253499139,4.554529135,4.730620394,7.675163802,7.976193797,8.152285057,4.982090239,0.3461442268,4.033182414,4.591253874,17926.65,35853.3,53779.95,47332974.99,94665949.98,141998925
2018,A,8.90654313,4.481622284,0.08854539572,0.4216904504,7.450728381,1.629567144,0.3007899272,5.290226817,4.172767803,4.473797799,4.649889058,7.605513134,7.90654313,8.082634389,4.980562365,0.3863401065,3.777136713,4.60574666,14885.65,29771.3,44656.95,40319313.99,80638627.98,120957942
2018,A,8.896255181,4.480902715,0.1058659875,0.4350268388,7.324307158,1.383561398,0.3822729138,5.16394145,4.047105401,4.348135397,4.524226656,7.595225185,7.896255181,8.07234644,4.887313413,0.2772275944,4.05465135,4.499797017,11145.65,22291.3,33436.95,39375418.72,78750837.44,118126256.2
2018,A,8.914055796,4.480701672,0.1793822035,0.2233223647,3.93034231,1.168239953,0.6630886327,5.347108537,4.336702831,4.637732826,4.813824085,7.6130258,7.914055796,8.090147055,5.236212175,0.1440114703,3.802157753,4.538749628,21712.15,43424.3,65136.45,41022847.28,82045694.56,123068541.8
2018,A,8.849772156,4.480361818,0.08734993376,0.4397704729,6.486440173,1.54499112,0.2977899726,5.310079217,4.085615196,4.386645192,4.562736451,7.54874216,7.849772156,8.025863415,4.972915274,0.352747089,3.851013607,4.578696501,12179.1,24358.2,36537.3,35378723.57,70757447.15,106136170.7
2018,A,8.942782706,4.479077755,0.1536593267,0.3352418531,6.261071563,1.603107169,1.232331118,4.659449154,4.145791327,4.446821323,4.622912582,7.64175271,7.942782706,8.118873965,4.955139125,0.3762113854,3.727622578,4.53848576,13989.15,27978.3,41967.45,43828106.69,87656213.39,131484320.1
2018,A,8.964794934,4.479729235,0.2904135896,0.1340444454,7.533319896,1.440459567,0.1825009613,5.598047304,4.477359328,4.778389323,4.954480582,7.663764939,7.964794934,8.140886193,5.017813533,0.3057771123,3.816506437,4.509753444,30016.45,60032.9,90049.35,46106795.46,92213590.91,138320386.4
2018,A,8.853324827,4.481136869,0.1680373683,0.2002039007,7.759065377,1.495006211,0.294329682,5.312023083,4.383963396,4.684993391,4.86108465,7.552294831,7.853324827,8.029416086,4.955500141,0.3311064579,3.794348604,4.432921211,24208.25,48416.5,72624.75,35669320.08,71338640.16,107007960.2
2018,A,8.97542789,4.478974565,0.1910112793,0.2733424221,6.461873568,1.588066483,0.7990374588,4.864892997,4.237862807,4.538892803,4.714984062,7.674397894,7.97542789,8.151519149,4.968328817,0.370303441,4.014562538,4.55929603,17292.7,34585.4,51878.1,47249573.66,94499147.32,141748721
2018,A,8.918629938,4.478506517,0.07866786405,0.4474460892,9.532695938,1.438999597,0.1531364181,5.571230449,4.240847411,4.541877407,4.717968666,7.617599943,7.918629938,8.094721197,4.914369605,0.3050727727,3.914237348,4.538724504,17411.95,34823.9,52235.85,41457197.7,82914395.41,124371593.1
2018,A,8.837009702,4.476449842,0.06431290816,0.7878952554,4.811722063,1.558812321,0.7098949855,4.929504754,2.562173863,2.863203859,3.039295118,7.535979706,7.837009702,8.013100961,4.973492692,0.3584859533,4.042063349,4.433305699,364.9,729.8,1094.7,34354189.45,68708378.91,103062568.4
2018,A,8.806067593,4.477042197,0.06109013143,0.5181686381,6.018944266,1.473972458,0.2971686701,5.4075705,4.07116188,4.372191876,4.548283135,7.505037597,7.806067593,7.982158852,5.04906289,0.3215612719,3.968342831,4.519775508,11780.45,23560.9,35341.35,31991720.5,63983441.01,95975161.51
2018,A,8.73400885,4.479123914,0.08982629954,0.328093121,6.259085268,1.585071618,0.634416663,4.986549964,4.183088969,4.484118964,4.660210223,7.432978854,7.73400885,7.910100109,4.988973434,0.36911368,4.042063349,4.513603764,15243.65,30487.3,45730.95,27100596.76,54201193.51,81301790.27
2018,A,8.813424119,4.479555248,0.1129320763,0.3181658424,6.203600178,1.548318454,0.6401705319,4.989598236,4.186798176,4.487828172,4.663919431,7.512394123,7.813424119,7.989515378,4.985754205,0.3541380344,3.686993566,4.593817531,15374.4,30748.8,46123.2,32538244.85,65076489.7,97614734.55
2018,A,8.777911013,4.479529197,0.1526642952,0.162693152,5.159229797,1.173052638,0.3687902749,5.554593233,4.466602961,4.767632957,4.943724216,7.476881017,7.777911013,7.954002272,5.190690193,0.1475233356,3.69862243,4.53588881,29282.15,58564.3,87846.45,29983409.55,59966819.1,89950228.66
2018,A,8.959803885,4.47878647,0.3018733291,0.1657818904,5.613142412,1.495330475,0.5275009355,5.135489104,4.315284794,4.61631479,4.792406049,7.658773889,7.959803885,8.135895144,5.032449522,0.331251508,3.974465636,4.51154916,20667.35,41334.7,62002.05,45579954.7,91159909.39,136739864.1
2018,A,8.931282706,4.480033959,0.1101244591,0.4663650404,5.7147159,1.459682309,1.174384826,4.74957555,4.037858585,4.338888581,4.51497984,7.63025271,7.931282706,8.107373965,4.983644326,0.3149194218,3.865755224,4.432744874,10910.85,21821.7,32732.55,42682781.21,85365562.42,128048343.6
2018,A,8.805727799,4.479248712,0.1764191458,0.2133034279,6.273770693,1.36243952,0.8007009822,4.915619302,4.240617881,4.541647877,4.717739136,7.504697803,7.805727799,7.981819058,4.953406896,0.2660224654,3.589614541,4.60574666,17402.75,34805.5,52208.25,31966699.84,63933399.69,95900099.53
2018,A,8.91728371,4.476984048,0.2473906512,0.2006118763,6.02629323,1.622126386,0.301193066,5.27557982,4.252592133,4.553622129,4.729713388,7.616253714,7.91728371,8.093374969,4.964509478,0.3835252244,3.684845362,4.594569326,17889.25,35778.5,53667.75,41328887.39,82657774.78,123986662.2
2018,A,8.944963576,4.479596171,0.1537224343,0.2373313375,9.315497876,1.404161083,0.161063973,5.579653655,4.420302385,4.721332381,4.89742364,7.643933581,7.944963576,8.121054835,4.934068994,0.2878309958,3.68797462,4.449339526,26321,52642,78963,44048749.18,88097498.36,132146247.5
2018,A,8.757476076,4.478376466,0.05324849367,0.4660652618,8.794027178,1.334476949,0.1771972129,5.566389782,4.221205518,4.522235513,4.698326772,7.45644608,7.757476076,7.933567335,4.940157745,0.2506427325,3.691700208,4.403823749,16642,33284,49926,28605271.88,57210543.75,85815815.63
2018,A,8.883635109,4.479926282,0.1106431554,0.2909707114,7.686119766,1.466363988,0.2385638593,5.466381413,4.372317201,4.673347197,4.849438456,7.582605114,7.883635109,8.059726368,5.010227851,0.318041081,3.851197176,4.54760243,23567.7,47135.4,70703.1,38247681.44,76495362.88,114743044.3
2018,A,8.956092507,4.478708978,0.1915679478,0.2702184897,5.256531119,1.498112388,0.5284367549,5.144108968,4.21155702,4.512587016,4.688678275,7.655062511,7.956092507,8.132183766,5.04264638,0.3324933374,4.005437923,4.517261895,16276.35,32552.7,48829.05,45192098.78,90384197.56,135576296.3
2018,A,8.89567891,4.479888387,0.073028279,0.6160389073,5.272802608,1.553892088,1.316443425,4.729826746,3.820286865,4.12131686,4.297408119,7.594648915,7.89567891,8.071770169,5.040649801,0.356454668,3.851197176,4.551144909,6611.3,13222.6,19833.9,39323205.66,78646411.31,117969617
2018,A,8.925537153,4.480639,0.1043273744,0.3376264868,7.051783023,1.50850832,0.2981272193,5.396815085,4.336414701,4.637444697,4.813535956,7.624507158,7.925537153,8.101628412,5.049764425,0.3370934805,4.013932121,4.483615821,21697.75,43395.5,65093.25,42121822.87,84243645.74,126365468.6
2018,A,8.919530814,4.477663587,0.1304805281,0.3586360553,5.320704616,1.474595169,0.5578307772,5.130523144,4.158136238,4.459166234,4.635257493,7.618500818,7.919530814,8.095622073,5.045698422,0.3218477713,4.008855564,4.556133576,14392.5,28785,43177.5,41543283.39,83086566.78,124629850.2
2018,A,8.773653483,4.477983294,0.06884078247,0.364664769,6.781513112,1.46512039,0.4445049333,5.25085408,4.070095153,4.371125148,4.547216407,7.472623487,7.773653483,7.949744742,5.064603977,0.3174622325,3.953566414,4.450202904,11751.55,23503.1,35254.65,29690908.53,59381817.07,89072725.6
2018,A,8.922549784,4.47811593,0.1042983241,0.453497247,4.748113352,1.487930538,1.338502076,4.793859084,4.055034124,4.356064119,4.532155378,7.621519788,7.922549784,8.098641043,5.093060791,0.3279256156,3.787814567,4.569209994,11351,22702,34053,41833074.91,83666149.81,125499224.7
2018,A,8.934992189,4.479829817,0.07984737592,0.4499778911,6.609758941,1.425815337,0.337538475,5.397138361,4.231159816,4.532189811,4.70828107,7.633962194,7.934992189,8.111083448,5.079524926,0.2986469045,3.851197176,4.545381348,17027.85,34055.7,51083.55,43048913.36,86097826.73,129146740.1
2018,A,8.97288352,4.478869311,0.08519949482,0.4548058992,6.979977107,1.424435194,0.2607221447,5.492076486,4.227984346,4.529014341,4.7051056,7.671853524,7.97288352,8.148974779,5.061897102,0.2979673598,3.953663064,4.604409671,16903.8,33807.6,50711.4,46973565.28,93947130.55,140920695.8
2018,A,8.910920631,4.477415038,0.07161838874,0.478967077,6.966690153,1.346329432,0.2436984532,5.539144777,4.202388859,4.503418855,4.679510114,7.609890636,7.910920631,8.08701189,5.05514889,0.2572397393,3.924692703,4.461018046,15936.35,31872.7,47809.05,40727770.38,81455540.76,122183311.1
2018,A,8.85851919,4.479302259,0.06330683825,0.5069969626,6.334649447,1.492075357,0.3564432821,5.345257171,4.144402947,4.445432942,4.621524201,7.557489194,7.85851919,8.034610449,5.071038363,0.3297925635,3.90982337,4.450202904,13944.5,27889,41833.5,36098503.14,72197006.29,108295509.4
2018,A,8.79893096,4.478264236,0.05689961379,0.533444542,5.826578994,1.410003098,0.3083316946,5.434816254,4.07491696,4.375946956,4.552038215,7.497900964,7.79893096,7.975022219,5.07305449,0.2907817003,4.008940661,4.429994384,11882.75,23765.5,35648.25,31470305.88,62940611.76,94410917.64
2018,A,8.903343666,4.477124376,0.07044767226,0.5882078878,5.415471695,1.504314271,0.7932786496,4.998421166,3.928032081,4.229062076,4.405153335,7.60231367,7.903343666,8.079434925,5.075185507,0.3352452881,3.955013903,4.445682027,8472.9,16945.8,25418.7,40023371.49,80046742.98,120070114.5
2018,A,8.894131992,4.481816401,0.07244628726,0.4657774122,6.470886461,1.482246409,0.3206654361,5.396184696,4.201832566,4.502862562,4.678953821,7.593101996,7.894131992,8.070223251,5.073157253,0.3253483401,3.962606073,4.567202873,15915.95,31831.9,47747.85,39183389.03,78366778.07,117550167.1
2018,A,8.981064485,4.479064982,0.08949082061,0.5513493533,5.676161258,1.433592417,0.6039047393,5.117345285,3.997220325,4.29825032,4.474341579,7.68003449,7.981064485,8.157155744,5.054739418,0.3024516675,3.852845818,4.515807635,9936.2,19872.4,29808.6,47866810.45,95733620.89,143600431.3
2018,A,8.86043962,4.479696218,0.1344138137,0.3405803728,4.575084328,1.547178208,0.54198694,5.136151618,4.105062034,4.40609203,4.582183289,7.559409625,7.86043962,8.03653088,5.059680779,0.3536620443,3.972989227,4.569362203,12736.85,25473.7,38210.55,36258482.58,72516965.15,108775447.7
